,Accuracy,Precision,Recall,F1,ROC,Test_Accuracy,Test_Precision,Test_Recall,Test_F1,Test_ROC,Training_time,Optimize_time,Total_time
Data_Class_decision_tree,0.8869047619047621,0.8531948311836082,0.8107142857142855,0.8260150182755958,0.8678571428571429,0.7794800371402043,0.29193899782135074,0.47183098591549294,0.360699865410498,0.6490170972358213,0.2149968147277832,3.180305004119873,3.3953018188476562
Feature_Envy_decision_tree,0.7971428571428573,0.6847704706713994,0.7457142857142857,0.7077181457147038,0.7842857142857143,0.860933660933661,0.10469314079422383,0.453125,0.17008797653958943,0.6636502727042111,0.18625879287719727,3.0938870906829834,3.2801458835601807
God_Class_decision_tree,0.9623809523809524,0.9496808501955561,0.9400000000000002,0.9426652424142412,0.9567857142857144,0.9043355325164939,0.6363636363636364,0.30042918454935624,0.40816326530612246,0.6396269797812955,0.1891491413116455,3.0532257556915283,3.242374897003174
Long_Method_decision_tree,0.9888095238095239,0.9926547619047619,0.9742857142857144,0.9826385471488921,0.9851785714285713,0.8966346153846154,0.9696969696969697,0.13008130081300814,0.22939068100358426,0.5647680222712805,0.19599366188049316,3.0305042266845703,3.2264978885650635
Data_Class_random_forest,0.9040476190476191,0.8572612879896162,0.8657142857142859,0.8567766894226301,0.8944642857142857,0.775766016713092,0.29227557411273486,0.49295774647887325,0.3669724770642202,0.65583716200949,3.501584768295288,50.7886483669281,54.29023313522339
Feature_Envy_random_forest,0.7952380952380952,0.6725306624695507,0.7842857142857145,0.7180848763288564,0.7925000000000001,0.8658476658476658,0.12274368231046931,0.53125,0.19941348973607037,0.7039811643835616,5.423772811889648,48.22475862503052,53.648531436920166
God_Class_random_forest,0.9657142857142859,0.9404333476980536,0.9621428571428572,0.9494127505893358,0.9648214285714283,0.9048067860508954,0.6302521008403361,0.3218884120171674,0.42613636363636365,0.6492978322658627,3.0128490924835205,50.219706773757935,53.232555866241455
Long_Method_random_forest,0.9947619047619048,0.993952380952381,0.9907142857142857,0.9920541591231248,0.99375,0.8975961538461539,0.9714285714285714,0.13821138211382114,0.24199288256227758,0.568833062921687,3.9540562629699707,44.5249810218811,48.479037284851074
