,Accuracy,Precision,Recall,F1,ROC,Test_Accuracy,Test_Precision,Test_Recall,Test_F1,Test_ROC,Training_time,Optimize_time,Total_time
Data_Class_decision_tree,0.8871428571428571,0.826962662380619,0.8507142857142856,0.8338064138082493,0.8780357142857143,0.7200557103064067,0.23460898502495842,0.4964788732394366,0.3186440677966102,0.6252447842133011,0.19819164276123047,3.196626901626587,3.3948185443878174
Feature_Envy_decision_tree,0.7621428571428572,0.6559152237081805,0.6200000000000001,0.6299961263841795,0.7266071428571428,0.8127764127764128,0.09873417721518987,0.609375,0.16993464052287582,0.7143780124302385,0.19003820419311523,3.1325368881225586,3.322575092315674
God_Class_decision_tree,0.9638095238095238,0.9497301497522086,0.945,0.9454958451098608,0.9591071428571426,0.9038642789820923,0.6355140186915887,0.2918454935622318,0.4,0.6355998246000677,0.21839165687561035,3.1110167503356934,3.3294084072113037
Long_Method_decision_tree,0.9892857142857144,0.9824019607843139,0.9871428571428571,0.9841042690675618,0.98875,0.8985576923076923,0.926829268292683,0.15447154471544716,0.264808362369338,0.576417887952053,0.20971155166625977,3.188272476196289,3.397984027862549
Data_Class_random_forest,0.9066666666666667,0.8673178446510492,0.8607142857142859,0.8598909545303437,0.8951785714285714,0.7729805013927576,0.28778467908902694,0.4894366197183099,0.3624511082138201,0.6527397002334866,5.933646202087402,51.723748207092285,57.65739440917969
Feature_Envy_random_forest,0.7978571428571428,0.6817137703254106,0.7635714285714285,0.7135147637798157,0.7892857142857143,0.8515970515970516,0.11858974358974358,0.578125,0.19680851063829785,0.7193009576357179,6.460482358932495,50.006967544555664,56.46744990348816
God_Class_random_forest,0.9678571428571431,0.942710811247576,0.9664285714285715,0.9526098637159818,0.9675,0.9033930254476908,0.6076923076923076,0.33905579399141633,0.43526170798898073,0.6560286910666452,6.32427453994751,46.761088371276855,53.085362911224365
Long_Method_random_forest,0.9935714285714287,0.9915,0.99,0.9903495431771293,0.9926785714285714,0.8975961538461539,0.9714285714285714,0.13821138211382114,0.24199288256227758,0.568833062921687,3.0910756587982178,44.339579582214355,47.43065524101257
