,Accuracy,Precision,Recall,F1,ROC,Test_Accuracy,Test_Precision,Test_Recall,Test_F1,Test_ROC,Training_time,Optimize_time,Total_time
Data_Class_decision_tree,0.8873809523809524,0.8523531043260145,0.8150000000000003,0.827487599821611,0.8692857142857142,0.7455896007428041,0.26,0.5035211267605634,0.3429256594724221,0.642937033968517,0.19408202171325684,0,0.19408202171325684
Feature_Envy_decision_tree,0.7604761904761904,0.6617528599711264,0.605,0.6243196023885424,0.7216071428571429,0.8093366093366093,0.095,0.59375,0.16379310344827586,0.7050434424150178,0.18222451210021973,0,0.18222451210021973
God_Class_decision_tree,0.9623809523809524,0.9473075935502407,0.9457142857142858,0.9442022722642578,0.9582142857142857,0.8991517436380773,0.5683453237410072,0.33905579399141633,0.424731182795699,0.653646478255634,0.18605375289916992,0,0.18605375289916992
Long_Method_decision_tree,0.9921428571428572,0.9901190476190478,0.9871428571428572,0.9881793187655258,0.9908928571428572,0.8966346153846154,0.9696969696969697,0.13008130081300814,0.22939068100358426,0.5647680222712805,0.18392395973205566,0,0.18392395973205566
Data_Class_random_forest,0.9285714285714285,0.8937721543162721,0.8978571428571429,0.8929685517485852,0.9208928571428572,0.7952646239554317,0.32671081677704195,0.5211267605633803,0.4016282225237449,0.6790125781426527,2.348825216293335,0,2.348825216293335
Feature_Envy_random_forest,0.7797619047619047,0.6748690896306997,0.6835714285714286,0.6728277848101497,0.7557142857142858,0.8687960687960687,0.12546125461254612,0.53125,0.20298507462686569,0.7055032343987824,2.2939038276672363,0,2.2939038276672363
God_Class_random_forest,0.9697619047619048,0.9520333171730231,0.9614285714285715,0.95508977822326,0.9676785714285714,0.9057492931196984,0.6410256410256411,0.3218884120171674,0.4285714285714286,0.6498272128905319,2.3555877208709717,0,2.3555877208709717
Long_Method_random_forest,0.999047619047619,0.9993333333333334,0.9978571428571429,0.9985440613026819,0.9987499999999998,0.8980769230769231,1.0,0.13821138211382114,0.24285714285714285,0.5691056910569106,2.2331535816192627,0,2.2331535816192627
