,Accuracy,Precision,Recall,F1,ROC,Test_Accuracy,Test_Precision,Test_Recall,Test_F1,Test_ROC,Training_time,Optimize_time,Total_time
Data_Class_decision_tree,0.8959523809523808,0.8692154226492462,0.822857142857143,0.8394865108864196,0.8776785714285715,0.7739090064995358,0.29740518962075846,0.5246478873239436,0.37961783439490443,0.6682062966031482,1.6897361278533936,0,1.6897361278533936
Feature_Envy_decision_tree,0.7590476190476191,0.6551405261834828,0.6164285714285714,0.6278513182694188,0.7233928571428571,0.802948402948403,0.09200968523002422,0.59375,0.15932914046121593,0.7017456240487062,0.20042133331298828,0,0.20042133331298828
God_Class_decision_tree,0.9623809523809524,0.9435736910148675,0.9471428571428572,0.9437790489410068,0.9585714285714283,0.9015080113100848,0.5909090909090909,0.33476394849785407,0.4273972602739726,0.6530886973828604,0.1926267147064209,0,0.1926267147064209
Long_Method_decision_tree,0.9928571428571429,0.9919880952380953,0.9871428571428572,0.9891917252606908,0.9914285714285714,0.8966346153846154,0.9696969696969697,0.13008130081300814,0.22939068100358426,0.5647680222712805,0.2001967430114746,0,0.2001967430114746
Data_Class_random_forest,0.9285714285714285,0.8959451235039471,0.8964285714285716,0.8929722082556343,0.9205357142857143,0.7924791086350975,0.3247311827956989,0.5316901408450704,0.4032042723631508,0.6818878511711983,2.496189832687378,0,2.496189832687378
Feature_Envy_random_forest,0.7800000000000001,0.6746713419225364,0.6914285714285715,0.6749879555134659,0.7578571428571429,0.8668304668304668,0.11808118081180811,0.5,0.191044776119403,0.6893708777270421,2.4049923419952393,0,2.4049923419952393
God_Class_random_forest,0.9688095238095239,0.9497763951734541,0.96,0.9534665551150536,0.9666071428571428,0.9048067860508954,0.628099173553719,0.3261802575107296,0.4293785310734463,0.6511790647003092,2.32488751411438,0,2.32488751411438
Long_Method_random_forest,0.9992857142857141,1.0,0.9978571428571429,0.9988888888888888,0.9989285714285714,0.8980769230769231,1.0,0.13821138211382114,0.24285714285714285,0.5691056910569106,2.3118929862976074,0,2.3118929862976074
