,Accuracy,Precision,Recall,F1,ROC,Test_Accuracy,Test_Precision,Test_Recall,Test_F1,Test_ROC,Training_time,Optimize_time,Total_time
Data_Class_decision_tree,0.8949999999999999,0.8634710833112537,0.8257142857142858,0.8393948198550208,0.8776785714285712,0.7530176415970288,0.2669172932330827,0.5,0.3480392156862745,0.6457219251336899,0.19589686393737793,0,0.19589686393737793
Feature_Envy_decision_tree,0.7573809523809524,0.6498959282891171,0.6171428571428571,0.6262869060572281,0.7223214285714286,0.827027027027027,0.09322033898305085,0.515625,0.15789473684210528,0.6763817541856926,0.19692444801330566,0,0.19692444801330566
God_Class_decision_tree,0.9649999999999999,0.9456511976585508,0.9542857142857143,0.9478466560547762,0.9623214285714287,0.8996229971724788,0.5735294117647058,0.33476394849785407,0.42276422764227645,0.6520299361335221,0.18430733680725098,0,0.18430733680725098
Long_Method_decision_tree,0.9926190476190477,0.9907380952380953,0.9878571428571429,0.9889239189928846,0.9914285714285714,0.8966346153846154,0.9696969696969697,0.13008130081300814,0.22939068100358426,0.5647680222712805,0.18521952629089355,0,0.18521952629089355
Data_Class_random_forest,0.9276190476190476,0.8914588181426417,0.897857142857143,0.8920827692144713,0.9201785714285715,0.7966573816155988,0.3318777292576419,0.5352112676056338,0.40970350404312667,0.6857874519846351,2.3758201599121094,0,2.3758201599121094
Feature_Envy_random_forest,0.7835714285714286,0.6784335047907029,0.687857142857143,0.6772026690233461,0.7596428571428572,0.8628992628992629,0.12280701754385964,0.546875,0.20057306590257878,0.7100179160324709,2.305072069168091,0,2.305072069168091
God_Class_random_forest,0.9683333333333334,0.9484802036199096,0.96,0.9528829855268122,0.96625,0.9048067860508954,0.6302521008403361,0.3218884120171674,0.42613636363636365,0.6492978322658627,2.246199369430542,0,2.246199369430542
Long_Method_random_forest,1.0,1.0,1.0,1.0,1.0,0.8975961538461539,1.0,0.13414634146341464,0.23655913978494622,0.5670731707317074,2.195873260498047,0,2.195873260498047
