,Accuracy,Precision,Recall,F1,ROC,Test_Accuracy,Test_Precision,Test_Recall,Test_F1,Test_ROC,Training_time,Optimize_time,Total_time
Data_Class_decision_tree,0.8919047619047621,0.8514591995551748,0.8285714285714285,0.8353141755097104,0.8760714285714286,0.7910863509749304,0.3033175355450237,0.4507042253521127,0.3626062322946175,0.6467424870076072,0.1871044635772705,0.3579094409942627,0.5450139045715332
Feature_Envy_decision_tree,0.764047619047619,0.6569423448274405,0.627857142857143,0.6338565177654307,0.7299999999999999,0.8604422604422605,0.11267605633802817,0.5,0.18390804597701152,0.6860730593607307,0.18019509315490723,0.36302924156188965,0.5432243347167969
God_Class_decision_tree,0.9619047619047619,0.9496822074983841,0.9400000000000002,0.9426383587244546,0.9564285714285713,0.9043355325164939,0.6363636363636364,0.30042918454935624,0.40816326530612246,0.6396269797812955,0.18287372589111328,0.30224609375,0.4851198196411133
Long_Method_decision_tree,0.9926190476190476,0.9904404761904764,0.9878571428571429,0.9887304309993965,0.9914285714285714,0.8966346153846154,0.9696969696969697,0.13008130081300814,0.22939068100358426,0.5647680222712805,0.20517969131469727,0.4049203395843506,0.6101000308990479
Data_Class_random_forest,0.9135714285714287,0.882035244167597,0.8621428571428573,0.8675933773753755,0.9007142857142857,0.7776230269266481,0.3006134969325153,0.5176056338028169,0.38033635187580855,0.6673589666340287,2.658555507659912,4.729589939117432,7.388145446777344
Feature_Envy_random_forest,0.8030952380952382,0.676520342981677,0.8064285714285715,0.7323401978017401,0.8039285714285714,0.8511056511056511,0.1182108626198083,0.578125,0.19628647214854109,0.7190472792998478,6.266957521438599,5.308687210083008,11.575644731521606
God_Class_random_forest,0.9704761904761905,0.9437577838827841,0.9721428571428572,0.9566149776149778,0.9708928571428569,0.9033930254476908,0.6076923076923076,0.33905579399141633,0.43526170798898073,0.6560286910666452,5.070683717727661,5.121821403503418,10.192505121231079
Long_Method_random_forest,0.9921428571428572,0.9954464285714286,0.9814285714285714,0.9878392348392349,0.9894642857142857,0.8971153846153846,1.0,0.13008130081300814,0.2302158273381295,0.5650406504065041,3.6079413890838623,5.1527204513549805,8.760661840438843
