,Accuracy,Precision,Recall,F1,ROC,Test_Accuracy,Test_Precision,Test_Recall,Test_F1,Test_ROC,Training_time,Optimize_time,Total_time
Data_Class_decision_tree,0.885,0.849921406938435,0.8085714285714287,0.8232024184525636,0.8658928571428571,0.7367688022284122,0.24504504504504504,0.4788732394366197,0.3241954707985697,0.6274045341568125,0.21637988090515137,3.145839214324951,3.3622190952301025
Feature_Envy_decision_tree,0.7626190476190476,0.6565689025886394,0.6342857142857141,0.6381364575530423,0.7305357142857144,0.8604422604422605,0.11267605633802817,0.5,0.18390804597701152,0.6860730593607307,0.1971280574798584,3.1611757278442383,3.3583037853240967
God_Class_decision_tree,0.9638095238095239,0.9524724736048266,0.9421428571428572,0.9451347042773071,0.9583928571428569,0.907163053722903,0.6304347826086957,0.37339055793991416,0.46900269541778977,0.673196073040894,0.20047545433044434,3.021169662475586,3.2216451168060303
Long_Method_decision_tree,0.9914285714285715,0.997008547008547,0.9778571428571429,0.9867203703703703,0.9880357142857141,0.8966346153846154,0.9696969696969697,0.13008130081300814,0.22939068100358426,0.5647680222712805,0.19823598861694336,3.1271560192108154,3.325392007827759
Data_Class_random_forest,0.9092857142857143,0.8704490982873335,0.8628571428571429,0.8622184014483412,0.8976785714285714,0.7989786443825441,0.3196125907990315,0.4647887323943662,0.37876614060258246,0.657260676357611,6.705644845962524,49.157286405563354,55.86293125152588
Feature_Envy_random_forest,0.7978571428571426,0.6830485074694828,0.76,0.7145621635557198,0.7883928571428572,0.856019656019656,0.12211221122112212,0.578125,0.2016348773841962,0.7215840626585489,5.085972785949707,50.370400190353394,55.4563729763031
God_Class_random_forest,0.9695238095238097,0.9439672304819362,0.9700000000000002,0.9554860527660862,0.969642857142857,0.9033930254476908,0.6060606060606061,0.34334763948497854,0.4383561643835617,0.6579099235010917,3.6643550395965576,47.77889370918274,51.4432487487793
Long_Method_random_forest,0.9930952380952381,0.9932380952380953,0.9864285714285715,0.989488021556987,0.9914285714285714,0.8966346153846154,0.9696969696969697,0.13008130081300814,0.22939068100358426,0.5647680222712805,5.866717100143433,44.348814964294434,50.215532064437866
