,Accuracy,Precision,Recall,F1,ROC,Test_Accuracy,Test_Precision,Test_Recall,Test_F1,Test_ROC,Training_time,Optimize_time,Total_time
Data_Class_decision_tree,0.8857142857142857,0.8415301089089788,0.8235714285714287,0.827329682728181,0.8701785714285717,0.7739090064995358,0.29327902240325865,0.5070422535211268,0.3716129032258064,0.6607403780974618,0.20725750923156738,3.3226606845855713,3.5299181938171387
Feature_Envy_decision_tree,0.7735714285714286,0.6817698464676019,0.6235714285714284,0.6436543947072072,0.7360714285714285,0.8491400491400491,0.12149532710280374,0.609375,0.2025974025974026,0.7331502092846272,0.19671034812927246,2.9708237648010254,3.167534112930298
God_Class_decision_tree,0.9652380952380952,0.9556010827407887,0.9421428571428574,0.9472845405490569,0.9594642857142857,0.8991517436380773,0.5887850467289719,0.2703862660944206,0.37058823529411766,0.6235467593044892,0.20176410675048828,3.1011252403259277,3.302889347076416
Long_Method_decision_tree,0.990952380952381,0.9925714285714287,0.9807142857142856,0.9860947609223472,0.9883928571428571,0.8966346153846154,0.9696969696969697,0.13008130081300814,0.22939068100358426,0.5647680222712805,0.19899821281433105,2.986396551132202,3.185394763946533
Data_Class_random_forest,0.9088095238095238,0.8661115624571508,0.8685714285714288,0.863743704385056,0.89875,0.7720519962859795,0.2892057026476578,0.5,0.3664516129032258,0.6566844919786096,7.01642107963562,50.75968337059021,57.77610445022583
Feature_Envy_random_forest,0.7952380952380953,0.6784000729232929,0.7521428571428572,0.7084523786024414,0.7844642857142857,0.8373464373464373,0.11078717201166181,0.59375,0.18673218673218675,0.7195031075596144,5.555759906768799,49.01160216331482,54.56736207008362
God_Class_random_forest,0.9695238095238095,0.9438873626373627,0.9685714285714286,0.9550106999003551,0.9692857142857143,0.9033930254476908,0.6076923076923076,0.33905579399141633,0.43526170798898073,0.6560286910666452,5.968372106552124,46.897324323654175,52.8656964302063
Long_Method_random_forest,0.9928571428571429,0.9933333333333334,0.9857142857142857,0.9891158267020336,0.9910714285714286,0.8966346153846154,0.9696969696969697,0.13008130081300814,0.22939068100358426,0.5647680222712805,4.338411569595337,44.31153345108032,48.64994502067566
